rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,motor_ids,motor_temps,goal_pos,current_pos,error,velocity,load,is_moving
1499770650778066891,,1,,1499770650,757678031,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650797979741,,2,,1499770650,778017997,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650817889626,,3,,1499770650,797647953,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650838096931,,4,,1499770650,817536115,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650857807141,,5,,1499770650,837738037,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650877761821,,6,,1499770650,857455968,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650897720792,,7,,1499770650,877764940,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650917748739,,8,,1499770650,897358894,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650937789248,,9,,1499770650,917287111,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650957581646,,10,,1499770650,937271118,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650977523999,,11,,1499770650,957217931,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770650997510473,,12,,1499770650,977185010,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770651017622587,,13,,1499770650,997196912,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770651037685932,,14,,1499770651,17103910,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770651057474583,,15,,1499770651,37280082,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770651077360178,,16,,1499770651,57457923,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770651097489633,,17,,1499770651,77265977,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770651117304110,,18,,1499770651,97259044,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
1499770651137395594,,19,,1499770651,117372989,'',shoulder_pitch_encoder,[11],[50],0.107378655152,0.572686160811,0.465307505659,0.0,0.15625,False
