rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,motor_ids,motor_temps,goal_pos,current_pos,error,velocity,load,is_moving
1499770650778294452,,1,,1499770650,759496927,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650798181850,,2,,1499770650,779453992,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650818133924,,3,,1499770650,799379110,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650838304860,,4,,1499770650,819395065,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650858090082,,5,,1499770650,839306116,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650877998240,,6,,1499770650,859694957,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650897838172,,7,,1499770650,879234075,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650917925992,,8,,1499770650,899223089,'',upperarm_roll,[12],[42],0.067495154667,0.110446616728,0.0429514620608,0.0,0.0,False
1499770650937786421,,9,,1499770650,919181108,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650957818016,,10,,1499770650,939141035,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650977841655,,11,,1499770650,959085941,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770650997707025,,12,,1499770650,979055881,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651017607735,,13,,1499770650,999054908,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651037922134,,14,,1499770651,19006013,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651057638874,,15,,1499770651,39020061,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651077558115,,16,,1499770651,59421062,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651097500878,,17,,1499770651,78890085,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651117541721,,18,,1499770651,98884105,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651137545130,,19,,1499770651,118804931,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651157409089,,20,,1499770651,138803005,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651177437468,,21,,1499770651,158997058,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651197317852,,22,,1499770651,178679943,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651217397131,,23,,1499770651,198757886,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651237311985,,24,,1499770651,218636035,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651257342578,,25,,1499770651,238569974,'',upperarm_roll,[12],[42],0.067495154667,0.111980597516,0.0444854428487,0.0,0.0,False
1499770651277269740,,26,,1499770651,258994102,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651297316021,,27,,1499770651,278517007,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651317318493,,28,,1499770651,298505067,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651337226290,,29,,1499770651,318473100,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651357289328,,30,,1499770651,338329076,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651377094988,,31,,1499770651,358320951,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651397144074,,32,,1499770651,378381967,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651417015487,,33,,1499770651,398276090,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651437091276,,34,,1499770651,418260097,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651456949067,,35,,1499770651,438374996,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651476824174,,36,,1499770651,458128929,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651497001936,,37,,1499770651,478177070,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651517026772,,38,,1499770651,498092889,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651536757284,,39,,1499770651,518058061,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651556803866,,40,,1499770651,538000106,'',upperarm_roll,[12],[42],0.067495154667,0.113514578304,0.0460194236366,0.0,0.0,False
1499770651576650506,,41,,1499770651,557995080,'',upperarm_roll,[12],[42],0.067495154667,0.115048559091,0.0475534044245,0.0,0.0,False
1499770651596579479,,42,,1499770651,577950954,'',upperarm_roll,[12],[42],0.067495154667,0.115048559091,0.0475534044245,0.0,0.0,False
1499770651616583466,,43,,1499770651,597892999,'',upperarm_roll,[12],[42],0.067495154667,0.115048559091,0.0475534044245,0.0,0.0,False
1499770651636586302,,44,,1499770651,617850065,'',upperarm_roll,[12],[42],0.067495154667,0.115048559091,0.0475534044245,0.0,0.0,False
1499770651656756641,,45,,1499770651,637868881,'',upperarm_roll,[12],[42],0.067495154667,0.115048559091,0.0475534044245,0.0,0.0,False
1499770651677725627,,46,,1499770651,658777952,'',upperarm_roll,[12],[42],0.067495154667,0.116582539879,0.0490873852123,0.0,0.0,False
1499770651697726323,,47,,1499770651,678715944,'',upperarm_roll,[12],[42],0.067495154667,0.116582539879,0.0490873852123,0.0,0.0,False
1499770651717499705,,48,,1499770651,698707103,'',upperarm_roll,[12],[42],0.067495154667,0.118116520667,0.0506213660002,0.0,0.0,False
1499770651738349818,,49,,1499770651,718655109,'',upperarm_roll,[12],[42],0.067495154667,0.116582539879,0.0490873852123,0.0,0.0,False
1499770651757436731,,50,,1499770651,738655090,'',upperarm_roll,[12],[42],0.067495154667,0.116582539879,0.0490873852123,0.0,0.0,False
1499770651777382007,,51,,1499770651,758586883,'',upperarm_roll,[12],[42],0.067495154667,0.118116520667,0.0506213660002,0.0,0.0,False
1499770651797348938,,52,,1499770651,778578996,'',upperarm_roll,[12],[42],0.067495154667,0.118116520667,0.0506213660002,0.0,0.0,False
1499770651817611370,,53,,1499770651,798511981,'',upperarm_roll,[12],[42],0.067495154667,0.116582539879,0.0490873852123,0.0,0.0,False
1499770651837279237,,54,,1499770651,818531990,'',upperarm_roll,[12],[42],0.067495154667,0.118116520667,0.0506213660002,0.0,0.0,False
1499770651857314309,,55,,1499770651,838481903,'',upperarm_roll,[12],[42],0.067495154667,0.118116520667,0.0506213660002,0.0,0.0,False
1499770651877229125,,56,,1499770651,858432054,'',upperarm_roll,[12],[42],0.067495154667,0.118116520667,0.0506213660002,0.0,0.0,False
1499770651897311220,,57,,1499770651,878427982,'',upperarm_roll,[12],[42],0.067495154667,0.118116520667,0.0506213660002,0.0,0.0,False
