rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,motor_ids,motor_temps,goal_pos,current_pos,error,velocity,load,is_moving
1499770650778169169,,1,,1499770650,767445087,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770650798098273,,2,,1499770650,787456035,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770650818140628,,3,,1499770650,807449102,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770650838087337,,4,,1499770650,827431917,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770650857964257,,5,,1499770650,847271919,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770650877986708,,6,,1499770650,867253065,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770650897753459,,7,,1499770650,887221097,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770650917801446,,8,,1499770650,907223939,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770650937706211,,9,,1499770650,927158117,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770650957800485,,10,,1499770650,947097063,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770650977635443,,11,,1499770650,967122077,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.04649557122,0.0703125,False
1499770650997662444,,12,,1499770650,987049102,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.04649557122,0.0703125,False
1499770651017652594,,13,,1499770651,7009029,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.04649557122,0.0703125,False
1499770651037676174,,14,,1499770651,27004003,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.04649557122,0.0703125,False
1499770651057642156,,15,,1499770651,46993970,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.04649557122,0.0703125,False
1499770651077455487,,16,,1499770651,66998958,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.04649557122,0.0703125,False
1499770651097579791,,17,,1499770651,86893081,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.04649557122,0.0703125,False
1499770651117485605,,18,,1499770651,106868028,'',forearm_roll,[21],[38],-0.731197508892,-1.20161828384,-0.470420774952,0.0,0.0,False
1499770651137528642,,19,,1499770651,127336025,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770651157452021,,20,,1499770651,146745920,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770651177377575,,21,,1499770651,166713953,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770651197228616,,22,,1499770651,186665058,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770651217282682,,23,,1499770651,206696987,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770651237293914,,24,,1499770651,226630926,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770651257223551,,25,,1499770651,246637105,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770651277165195,,26,,1499770651,266524076,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770651297203615,,27,,1499770651,286509990,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770651317046004,,28,,1499770651,306540966,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770651337030236,,29,,1499770651,326390027,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,0.0,0.0,False
1499770651357155505,,30,,1499770651,346375942,'',forearm_roll,[21],[38],-0.731197508892,-1.21695809172,-0.48576058283,0.0,0.0,False
1499770651376921733,,31,,1499770651,366394996,'',forearm_roll,[21],[38],-0.731197508892,-1.21184482243,-0.480647313538,-0.058119464025,-0.0078125,False
