rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,motor_ids,motor_temps,goal_pos,current_pos,error,velocity,load,is_moving
1499768909332084076,,2092,,1499768909,313401937,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909352109441,,2093,,1499768909,333345890,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909372141459,,2094,,1499768909,353296041,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909392033420,,2095,,1499768909,373326063,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909412246791,,2096,,1499768909,393248081,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909431957148,,2097,,1499768909,413161993,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909451972133,,2098,,1499768909,433130979,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909471806766,,2099,,1499768909,453063964,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909491831831,,2100,,1499768909,473077058,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909512246726,,2101,,1499768909,493000984,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909531717506,,2102,,1499768909,512989044,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909551641971,,2103,,1499768909,532968997,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909571570170,,2104,,1499768909,552963018,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909591568522,,2105,,1499768909,572932004,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909612367121,,2106,,1499768909,592859029,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909631610085,,2107,,1499768909,612848997,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909651729979,,2108,,1499768909,632823944,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909671507614,,2109,,1499768909,652755022,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909691630875,,2110,,1499768909,672710895,'',upperarm_roll,[12],[38],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909711865058,,2111,,1499768909,692679882,'',upperarm_roll,[12],[38],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909731366010,,2112,,1499768909,712641000,'',upperarm_roll,[12],[38],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909751564893,,2113,,1499768909,732618093,'',upperarm_roll,[12],[38],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909771344660,,2114,,1499768909,752558946,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909791392415,,2115,,1499768909,772562026,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909811565738,,2116,,1499768909,792500019,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909831226267,,2117,,1499768909,812495946,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909851121879,,2118,,1499768909,832447052,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909871190429,,2119,,1499768909,852396965,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
1499768909891192177,,2120,,1499768909,872428894,'',upperarm_roll,[12],[39],0.0552233083639,0.16720390588,0.111980597516,0.0,0.0,False
