rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,motor_ids,motor_temps,goal_pos,current_pos,error,velocity,load,is_moving
1499768909329096640,,1,,1499768909,326575994,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,0.0,-0.21875,False
1499768909345046486,,2,,1499768909,342536926,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,0.0,-0.21875,False
1499768909361927401,,3,,1499768909,359541893,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,0.0,-0.21875,False
1499768909377886032,,4,,1499768909,375483989,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909394841525,,5,,1499768909,392486095,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909412497112,,6,,1499768909,409410953,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909428991477,,7,,1499768909,426491022,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909444830668,,8,,1499768909,442368984,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909461713650,,9,,1499768909,459367990,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,-0.058119464025,-0.2265625,False
1499768909478903090,,10,,1499768909,476342916,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909494804527,,11,,1499768909,492333889,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909512525264,,12,,1499768909,509382009,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,0.04649557122,-0.2109375,False
1499768909528691487,,13,,1499768909,526313066,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,0.04649557122,-0.2109375,False
1499768909544862821,,14,,1499768909,542363882,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,0.04649557122,-0.2109375,False
1499768909561764595,,15,,1499768909,559345006,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,0.04649557122,-0.2109375,False
1499768909578844723,,16,,1499768909,576335906,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,0.04649557122,-0.2109375,False
1499768909595835483,,17,,1499768909,593298912,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,0.04649557122,-0.2109375,False
1499768909611991074,,18,,1499768909,609307050,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,0.04649557122,-0.2109375,False
1499768909628714166,,19,,1499768909,626296043,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,-0.058119464025,-0.2265625,False
1499768909645602562,,20,,1499768909,643166065,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,-0.058119464025,-0.2265625,False
1499768909661613960,,21,,1499768909,659161090,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909678694257,,22,,1499768909,676130056,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,-0.058119464025,-0.2265625,False
1499768909695617704,,23,,1499768909,693145036,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,-0.058119464025,-0.2265625,False
1499768909712284780,,24,,1499768909,709124088,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,-0.058119464025,-0.2265625,False
1499768909728583510,,25,,1499768909,726119041,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,-0.058119464025,-0.2265625,False
1499768909745566864,,26,,1499768909,743017911,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,-0.058119464025,-0.2265625,False
1499768909761538480,,27,,1499768909,759006977,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,0.0,-0.21875,False
1499768909779787974,,28,,1499768909,776052951,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,0.0,-0.0409061543436,0.0,-0.21875,False
1499768909795379423,,29,,1499768909,793016910,'',shoulder_yaw_encoder,[8],[60],0.0409061543436,-0.00511326929295,-0.0460194236366,0.0,-0.21875,False
