rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,motor_ids,motor_temps,goal_pos,current_pos,error,velocity,load,is_moving
1499769370079054031,,1,,1499769370,68353891,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370099082674,,2,,1499769370,88805913,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370119191304,,3,,1499769370,108819961,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370139142456,,4,,1499769370,128745079,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370158882802,,5,,1499769370,148730039,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370179825298,,6,,1499769370,169312953,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370199847139,,7,,1499769370,189568042,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370221007494,,8,,1499769370,210608959,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370240706290,,9,,1499769370,230597972,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370260715967,,10,,1499769370,250597953,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370280766677,,11,,1499769370,270484924,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370300743126,,12,,1499769370,290537118,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370321453798,,13,,1499769370,311520099,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370341586566,,14,,1499769370,331293106,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370361849327,,15,,1499769370,351330041,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370381475793,,16,,1499769370,371345043,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370403549750,,17,,1499769370,392225027,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370423407618,,18,,1499769370,413235902,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370443201910,,19,,1499769370,433221101,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370464319698,,20,,1499769370,454066991,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370485237999,,21,,1499769370,474895954,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370506125384,,22,,1499769370,496114015,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370526156577,,23,,1499769370,516139984,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370546108446,,24,,1499769370,535917997,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370567072708,,25,,1499769370,557039976,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370587241672,,26,,1499769370,576885938,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370607591544,,27,,1499769370,597032070,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370627083013,,28,,1499769370,616925001,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370646876774,,29,,1499769370,636718988,'',forearm_roll,[21],[37],-0.731197508892,-0.756763855357,-0.0255663464648,0.0,-0.15625,False
1499769370667226072,,30,,1499769370,656733989,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370686722413,,31,,1499769370,676693916,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370706623891,,32,,1499769370,696603059,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370726600717,,33,,1499769370,716542959,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370747640427,,34,,1499769370,736871004,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370767711118,,35,,1499769370,757657051,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370787661216,,36,,1499769370,777518987,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370807481011,,37,,1499769370,797552108,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370827700974,,38,,1499769370,817370891,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370847463511,,39,,1499769370,837444067,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370867320163,,40,,1499769370,857362031,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370887372449,,41,,1499769370,877237081,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370907330200,,42,,1499769370,897355079,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370927305168,,43,,1499769370,917228937,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370947790489,,44,,1499769370,937261104,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370967155278,,45,,1499769370,957173109,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769370987291437,,46,,1499769370,977163076,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371007084688,,47,,1499769370,997104883,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371027321144,,48,,1499769371,17018079,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371047159389,,49,,1499769371,37192106,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371067165131,,50,,1499769371,57056903,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371087006884,,51,,1499769371,77075958,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371107005948,,52,,1499769371,96868991,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371127063695,,53,,1499769371,117006063,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371148245058,,54,,1499769371,137954950,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371168877208,,55,,1499769371,158200025,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371189143840,,56,,1499769371,178781032,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371208886288,,57,,1499769371,198694944,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371229750134,,58,,1499769371,219024896,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371250484884,,59,,1499769371,239797115,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371269621520,,60,,1499769371,259488105,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371289652599,,61,,1499769371,279654026,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371309714978,,62,,1499769371,299849987,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371330684604,,63,,1499769371,319849014,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371350560657,,64,,1499769371,340429067,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371370537327,,65,,1499769371,360476970,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371390578427,,66,,1499769371,380414962,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371411672966,,67,,1499769371,400616884,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371431731322,,68,,1499769371,421497106,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371451485979,,69,,1499769371,441303014,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371471253270,,70,,1499769371,461229085,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371491423569,,71,,1499769371,481353044,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371511271331,,72,,1499769371,501216888,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371531386656,,73,,1499769371,521150112,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371551109821,,74,,1499769371,541136026,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371572406124,,75,,1499769371,561686038,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371593265715,,76,,1499769371,582221031,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371613243889,,77,,1499769371,602952003,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371633065832,,78,,1499769371,623043060,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371653024559,,79,,1499769371,642967939,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371672929150,,80,,1499769371,663029909,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371692954358,,81,,1499769371,682949066,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371713891689,,82,,1499769371,703771114,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371733915828,,83,,1499769371,723733901,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371753791989,,84,,1499769371,743777036,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371773608681,,85,,1499769371,763653039,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371794715333,,86,,1499769371,783946990,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371814682518,,87,,1499769371,804666042,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371834468525,,88,,1499769371,824549913,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371854710087,,89,,1499769371,844461917,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371874625204,,90,,1499769371,864473104,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
1499769371894482603,,91,,1499769371,884437084,'',forearm_roll,[21],[37],-0.731197508892,-0.76187712465,-0.0306796157577,0.0,-0.15625,False
